日期,城市,总订单数,渠道订单数,直客订单数,企业包订单数,周卡订单数,渠道周卡订单数,直客周卡订单数,月卡订单数,渠道月卡订单数,直客月卡订单数,双月卡订单数,渠道双月卡订单数,直客双月卡订单数,季卡订单数,渠道季卡订单数,直客季卡订单数,半年卡订单数,渠道半年卡订单数,直客半年卡订单数,已收租金,已收押金,退款押金,退款租金
2024-12-25,金华市,19,0,19,0,4,0,4,14,0,14,0,0,0,1,0,1,0,0,0,5311.01,2,14,
2024-12-26,南京市,65,0,50,15,5,0,5,45,0,45,0,0,0,0,0,0,0,0,0,12929.07,9,13,
2024-12-26,南通市,16,0,16,0,2,0,2,14,0,14,0,0,0,0,0,0,0,0,0,4635.01,2,6,
2024-12-26,合肥市,33,0,33,0,3,0,3,28,0,28,0,0,0,2,0,2,0,0,0,7108.07,8,14,
2024-12-26,宁波市,118,6,107,5,17,0,17,95,5,90,0,0,0,1,1,0,0,0,0,30057.1,11,52,
2024-12-26,常州市,61,0,56,5,3,0,3,49,0,49,4,0,4,0,0,0,0,0,0,17423.02,4,33,
2024-12-26,徐州市,3,0,3,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,747,1,2,
2024-12-26,无锡市,47,0,47,0,6,0,6,41,0,41,0,0,0,0,0,0,0,0,0,12526.03,4,30,
2024-12-26,武汉市,72,0,72,0,9,0,9,58,0,58,1,0,1,4,0,4,0,0,0,20660.03,15,36,
2024-12-26,温州市,15,0,9,6,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,3111,3,,
2024-12-26,芜湖市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,738,1,,
2024-12-26,苏州市,46,1,39,6,0,0,0,35,1,34,0,0,0,4,0,4,1,0,1,19557,,,
2024-12-26,金华市,13,0,12,1,3,0,3,7,0,7,0,0,0,2,0,2,0,0,0,3240.2,4,9,
2024-12-27,南京市,50,0,37,13,4,0,4,32,0,32,1,0,1,0,0,0,0,0,0,10679.01,7,11,
2024-12-27,南通市,45,0,42,3,7,0,7,34,0,34,1,0,1,0,0,0,0,0,0,11996.02,3,10,
2024-12-27,合肥市,24,0,24,0,3,0,3,21,0,21,0,0,0,0,0,0,0,0,0,5542.02,5,15,
2024-12-27,宁波市,132,5,116,11,17,0,17,102,5,97,0,0,0,2,0,2,0,0,0,33672.07,11,47,
2024-12-27,常州市,51,0,50,1,6,0,6,40,0,40,4,0,4,0,0,0,0,0,0,15078.02,7,22,289
2024-12-27,徐州市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,987,,1,
2024-12-27,无锡市,27,0,27,0,5,0,5,21,0,21,1,0,1,0,0,0,0,0,0,7000.03,8,20,
2024-12-27,武汉市,86,0,86,0,14,0,14,68,0,68,0,0,0,4,0,4,0,0,0,22431.07,11,39,558
2024-12-27,温州市,19,0,5,14,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1755,3,,
2024-12-27,芜湖市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,738,1,,
2024-12-27,苏州市,31,1,28,2,0,0,0,26,1,25,0,0,0,3,0,3,0,0,0,12915,,,
2024-12-27,金华市,21,0,21,0,3,0,3,15,0,15,0,0,0,3,0,3,0,0,0,6002.04,5,15,
2024-12-28,南京市,47,0,42,5,5,0,5,37,0,37,0,0,0,0,0,0,0,0,0,11071.05,6,18,
2024-12-28,南通市,29,0,29,0,4,0,4,24,0,24,1,0,1,0,0,0,0,0,0,8261.01,2,13,
2024-12-28,合肥市,24,0,24,0,2,0,2,22,0,22,0,0,0,0,0,0,0,0,0,5842.02,7,13,
2024-12-28,宁波市,105,2,89,14,15,0,15,74,2,72,0,0,0,2,0,2,0,0,0,24586.05,6,49,
2024-12-28,常州市,65,0,63,2,7,0,7,51,0,51,5,0,5,0,0,0,0,0,0,19493.01,7,29,
2024-12-28,徐州市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,947,1,2,
2024-12-28,无锡市,36,0,36,0,5,0,5,31,0,31,0,0,0,0,0,0,0,0,0,9835.01,6,22,289
2024-12-28,武汉市,61,0,61,0,5,0,5,54,0,54,0,0,0,2,0,2,0,0,0,17505.02,7,37,638
2024-12-28,温州市,17,0,6,11,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,2184,2,,
2024-12-28,芜湖市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1027,1,,
2024-12-28,苏州市,23,0,21,2,0,0,0,19,0,19,1,0,1,0,0,0,1,0,1,9963,,,
2024-12-28,金华市,20,0,17,3,4,0,4,12,0,12,0,0,0,1,0,1,0,0,0,4104.01,4,10,
2024-12-29,南京市,43,0,39,4,4,0,4,33,0,33,2,0,2,0,0,0,0,0,0,11544.01,2,12,
2024-12-29,南通市,20,0,20,0,2,0,2,18,0,18,0,0,0,0,0,0,0,0,0,5876,3,11,
2024-12-29,合肥市,32,0,32,0,4,0,4,27,0,27,1,0,1,0,0,0,0,0,0,8118.01,8,22,
2024-12-29,宁波市,112,11,92,9,19,2,17,83,9,74,0,0,0,1,0,1,0,0,0,27891.03,5,53,
2024-12-29,常州市,45,0,44,1,8,0,8,31,0,31,5,0,5,0,0,0,0,0,0,13285.02,4,20,
2024-12-29,徐州市,4,0,4,0,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2164,,5,
2024-12-29,无锡市,31,0,31,0,5,0,5,26,0,26,0,0,0,0,0,0,0,0,0,8298.01,7,18,
2024-12-29,武汉市,58,1,57,0,14,0,14,41,1,40,1,0,1,2,0,2,0,0,0,15258.01,5,31,279
2024-12-29,温州市,14,0,5,9,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1755,,,
2024-12-29,苏州市,27,0,25,2,0,0,0,23,0,23,0,0,0,2,0,2,0,0,0,10701,1,,
2024-12-29,金华市,26,0,26,0,5,0,5,18,0,18,0,0,0,3,0,3,0,0,0,7775.02,8,18,
2024-12-30,南京市,52,0,39,13,9,0,9,29,0,29,1,0,1,0,0,0,0,0,0,9903.04,6,19,289
2024-12-30,南通市,24,0,24,0,3,0,3,21,0,21,0,0,0,0,0,0,0,0,0,6811.01,3,8,
2024-12-30,合肥市,32,0,32,0,4,0,4,27,0,27,0,0,0,1,0,1,0,0,0,8161.01,5,15,
2024-12-30,宁波市,124,8,105,11,16,1,15,91,6,85,0,0,0,6,1,5,0,0,0,32370.07,10,72,
2024-12-30,常州市,57,1,55,1,12,0,12,40,1,39,4,0,4,0,0,0,0,0,0,16218.02,1,31,
2024-12-30,徐州市,5,0,5,0,0,0,0,4,0,4,0,0,0,1,0,1,0,0,0,2014,1,2,
2024-12-30,无锡市,36,0,34,2,5,0,5,29,0,29,0,0,0,0,0,0,0,0,0,9253,3,19,
2024-12-30,武汉市,62,1,61,0,9,0,9,52,1,51,0,0,0,1,0,1,0,0,0,16076.02,11,30,558
2024-12-30,温州市,15,0,3,12,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1057,2,,
2024-12-30,芜湖市,5,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1845,2,,
2024-12-30,苏州市,34,0,29,5,0,0,0,29,0,29,0,0,0,0,0,0,0,0,0,10701,1,,
2024-12-30,金华市,15,0,14,1,3,0,3,10,0,10,0,0,0,1,0,1,0,0,0,3697.02,4,10,
2024-12-31,南京市,39,0,32,7,4,0,4,28,0,28,0,0,0,0,0,0,0,0,0,9238,4,22,115
2024-12-31,南通市,26,0,26,0,5,0,5,20,0,20,1,0,1,0,0,0,0,0,0,7126.02,4,14,
2024-12-31,合肥市,25,0,25,0,2,0,2,21,0,21,0,0,0,2,0,2,0,0,0,5931.06,7,15,
2024-12-31,宁波市,102,6,83,13,17,1,16,68,5,63,1,0,1,3,0,3,0,0,0,21500.11,4,65,
2024-12-31,常州市,58,0,55,3,2,0,2,49,0,49,4,0,4,0,0,0,0,0,0,17615.02,6,31,
2024-12-31,徐州市,7,0,7,0,0,0,0,6,0,6,0,0,0,1,0,1,0,0,0,2235.01,,3,
2024-12-31,无锡市,23,0,22,1,1,0,1,21,0,21,0,0,0,0,0,0,0,0,0,6440,3,14,
2024-12-31,武汉市,69,0,69,0,12,0,12,53,0,53,0,0,0,4,0,4,0,0,0,19193.02,8,37,558
2024-12-31,温州市,23,0,7,16,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,2403,2,,
2024-12-31,芜湖市,2,0,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,369,1,,
2024-12-31,苏州市,37,1,32,4,0,0,0,31,1,30,2,0,2,0,0,0,0,0,0,12915,,,
2024-12-31,金华市,13,0,12,1,2,0,2,10,0,10,0,0,0,0,0,0,0,0,0,3200,1,10,
2025-01-01,南京市,49,0,48,1,4,0,4,43,0,43,1,0,1,0,0,0,0,0,0,12994.05,5,23,
2025-01-01,南通市,23,0,23,0,1,0,1,22,0,22,0,0,0,0,0,0,0,0,0,7237,2,9,
2025-01-01,合肥市,30,0,30,0,2,0,2,28,0,28,0,0,0,0,0,0,0,0,0,7481.01,4,20,
2025-01-01,宁波市,100,4,90,6,21,0,21,70,4,66,1,0,1,2,0,2,0,0,0,25176.05,6,66,
2025-01-01,常州市,77,1,76,0,18,1,17,54,0,54,5,0,5,0,0,0,0,0,0,21562.03,2,36,
2025-01-01,徐州市,8,0,8,0,1,0,1,6,0,6,0,0,0,1,0,1,0,0,0,2681,1,5,289
2025-01-01,无锡市,35,0,35,0,5,0,5,30,0,30,0,0,0,0,0,0,0,0,0,9718.02,6,22,
2025-01-01,武汉市,54,0,54,0,8,0,8,43,0,43,1,0,1,2,0,2,0,0,0,15375.02,10,29,
2025-01-01,温州市,12,0,5,7,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1667,2,,
2025-01-01,芜湖市,4,0,4,0,1,0,1,3,0,3,0,0,0,0,0,0,0,0,0,1016,1,,
2025-01-01,苏州市,23,1,22,0,0,0,0,21,0,21,0,0,0,1,1,0,1,0,1,11070,1,,
2025-01-01,金华市,19,0,18,1,1,0,1,16,0,16,0,0,0,1,0,1,0,0,0,5705,8,9,
2025-01-02,南京市,51,0,49,2,7,0,7,40,0,40,1,0,1,1,0,1,0,0,0,13402.05,5,33,319
2025-01-02,南通市,27,0,26,1,5,0,5,20,0,20,0,0,0,1,0,1,0,0,0,7858,6,12,
2025-01-02,合肥市,36,0,36,0,4,0,4,29,0,29,2,0,2,1,0,1,0,0,0,8730.06,4,22,
2025-01-02,宁波市,86,3,76,7,13,0,13,65,3,62,0,0,0,1,0,1,0,0,0,21285.04,7,45,
2025-01-02,常州市,60,0,60,0,6,0,6,49,0,49,5,0,5,0,0,0,0,0,0,18591.02,7,25,
2025-01-02,徐州市,6,0,6,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1575.01,1,,
2025-01-02,无锡市,42,0,42,0,3,0,3,38,0,38,1,0,1,0,0,0,0,0,0,12267,4,19,289
2025-01-02,武汉市,62,1,61,0,9,0,9,50,1,49,0,0,0,3,0,3,0,0,0,17317.03,8,30,558
2025-01-02,温州市,11,0,5,6,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1697,1,,
2025-01-02,芜湖市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,738,1,,
2025-01-02,苏州市,33,0,32,1,0,0,0,29,0,29,1,0,1,2,0,2,0,0,0,13653,1,,
2025-01-02,金华市,16,0,16,0,5,0,5,11,0,11,0,0,0,0,0,0,0,0,0,3354.04,1,11,
2025-01-03,南京市,53,0,52,1,10,0,10,39,0,39,3,0,3,0,0,0,0,0,0,13668.06,7,20,105
2025-01-03,南通市,23,0,23,0,8,0,8,15,0,15,0,0,0,0,0,0,0,0,0,5605.01,4,9,
2025-01-03,合肥市,24,0,24,0,2,0,2,22,0,22,0,0,0,0,0,0,0,0,0,5514.02,4,22,
2025-01-03,宁波市,99,5,86,8,10,0,10,78,5,73,0,0,0,3,0,3,0,0,0,26391.05,5,43,
2025-01-03,常州市,53,0,51,2,7,0,7,39,0,39,5,0,5,0,0,0,0,0,0,15900,1,25,
2025-01-03,徐州市,6,0,6,0,1,0,1,4,0,4,0,0,0,1,0,1,0,0,0,2045,1,4,
2025-01-03,无锡市,25,0,25,0,2,0,2,23,0,23,0,0,0,0,0,0,0,0,0,7123,4,19,
2025-01-03,武汉市,81,0,81,0,9,0,9,69,0,69,0,0,0,3,0,3,0,0,0,19457.11,11,31,259
2025-01-03,温州市,17,0,8,9,1,0,1,7,0,7,0,0,0,0,0,0,0,0,0,2572,2,,
2025-01-03,芜湖市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,369,,,
2025-01-03,苏州市,36,1,33,2,0,0,0,32,1,31,0,0,0,1,0,1,1,0,1,15129,1,,
2025-01-03,金华市,23,0,22,1,2,0,2,19,0,19,0,0,0,1,0,1,0,0,0,4345.26,3,17,
2025-01-04,南京市,41,0,40,1,6,0,6,34,0,34,0,0,0,0,0,0,0,0,0,10504.04,5,24,
2025-01-04,南通市,32,0,32,0,2,0,2,30,0,30,0,0,0,0,0,0,0,0,0,9674,2,10,
2025-01-04,合肥市,33,0,33,0,1,0,1,31,0,31,1,0,1,0,0,0,0,0,0,7731.05,6,17,
2025-01-04,宁波市,110,5,100,5,16,1,15,88,4,84,0,0,0,1,0,1,0,0,0,29651.03,5,47,
2025-01-04,常州市,64,0,63,1,4,0,4,54,0,54,5,0,5,0,0,0,0,0,0,20762,7,31,
2025-01-04,徐州市,8,0,8,0,1,0,1,5,0,5,0,0,0,2,0,2,0,0,0,3082,,4,
2025-01-04,无锡市,32,0,31,1,5,0,5,26,0,26,0,0,0,0,0,0,0,0,0,8623,4,16,
2025-01-04,武汉市,50,0,50,0,8,0,8,41,0,41,0,0,0,1,0,1,0,0,0,12474.05,13,31,279
2025-01-04,温州市,13,0,6,7,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,2036,2,,
2025-01-04,芜湖市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,738,1,,
2025-01-04,苏州市,28,0,25,3,0,0,0,24,0,24,0,0,0,0,0,0,1,0,1,11070,2,,
2025-01-04,金华市,28,0,27,1,4,0,4,21,0,21,0,0,0,2,0,2,0,0,0,7387.13,11,7,
2025-01-05,南京市,44,0,42,2,5,0,5,34,0,34,3,0,3,0,0,0,0,0,0,12412.03,3,18,
2025-01-05,南通市,37,2,34,1,5,0,5,26,1,25,4,0,4,1,1,0,0,0,0,11908.02,6,15,
2025-01-05,合肥市,26,0,26,0,5,0,5,19,0,19,0,0,0,2,0,2,0,0,0,6956.02,4,11,
2025-01-05,宁波市,90,5,80,5,18,2,16,65,3,62,0,0,0,2,0,2,0,0,0,22480.05,10,39,
2025-01-05,常州市,63,1,61,1,11,0,11,44,1,43,5,0,5,1,0,1,1,0,1,21080.03,6,28,
2025-01-05,徐州市,3,0,3,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,1376,,1,
2025-01-05,无锡市,29,0,29,0,4,0,4,25,0,25,0,0,0,0,0,0,0,0,0,7564.01,4,17,
2025-01-05,武汉市,67,0,67,0,15,0,15,49,0,49,0,0,0,3,0,3,0,0,0,17533.03,13,37,359
2025-01-05,温州市,15,0,6,9,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,2154,2,,
2025-01-05,芜湖市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1007,,,
2025-01-05,苏州市,26,0,25,1,0,0,0,23,0,23,1,0,1,0,0,0,1,0,1,11439,1,,
2025-01-05,金华市,21,0,19,2,6,0,6,12,0,12,0,0,0,1,0,1,0,0,0,3447.16,6,18,289
2025-01-06,南京市,38,0,38,0,7,0,7,31,0,31,0,0,0,0,0,0,0,0,0,10145.01,4,14,
2025-01-06,南通市,32,1,31,0,3,0,3,29,1,28,0,0,0,0,0,0,0,0,0,9105.01,3,16,
2025-01-06,合肥市,24,0,24,0,1,0,1,20,0,20,1,0,1,2,0,2,0,0,0,7238.01,5,12,
2025-01-06,宁波市,109,2,100,7,22,0,22,80,2,78,0,0,0,0,0,0,0,0,0,25444.09,9,56,279
2025-01-06,常州市,64,0,63,1,9,0,9,46,0,46,8,0,8,0,0,0,0,0,0,19845.02,12,30,
2025-01-06,徐州市,7,0,7,0,2,0,2,4,0,4,0,0,0,1,0,1,0,0,0,2172,,3,
2025-01-06,无锡市,28,0,27,1,3,0,3,23,0,23,1,0,1,0,0,0,0,0,0,7074.04,5,23,289
2025-01-06,武汉市,63,1,62,0,18,0,18,39,1,38,0,0,0,6,0,6,0,0,0,17211.03,11,34,
2025-01-06,温州市,15,0,6,9,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,2154,,,
2025-01-06,芜湖市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,369,,,
2025-01-06,苏州市,32,0,31,1,0,0,0,23,0,23,2,0,2,3,0,3,3,0,3,19926,1,,
2025-01-06,金华市,14,0,14,0,3,0,3,10,0,10,0,0,0,1,0,1,0,0,0,3342.21,,12,
2025-01-07,南京市,58,0,56,2,5,0,5,50,0,50,1,0,1,0,0,0,0,0,0,16527.01,8,27,
2025-01-07,南通市,28,0,28,0,6,0,6,21,0,21,0,0,0,1,0,1,0,0,0,7849.01,4,10,
2025-01-07,合肥市,17,0,17,0,5,0,5,12,0,12,0,0,0,0,0,0,0,0,0,3098.03,4,12,
2025-01-07,宁波市,106,8,93,5,23,1,22,78,7,71,0,0,0,0,0,0,0,0,0,25684.06,6,53,289
2025-01-07,常州市,50,0,49,1,7,0,7,37,0,37,5,0,5,0,0,0,0,0,0,14810.03,5,28,
2025-01-07,徐州市,11,0,11,0,1,0,1,8,0,8,0,0,0,2,0,2,0,0,0,3848.01,1,5,
2025-01-07,无锡市,31,0,31,0,3,0,3,25,0,25,3,0,3,0,0,0,0,0,0,9897.01,3,16,
2025-01-07,武汉市,52,0,52,0,6,0,6,42,0,42,2,0,2,2,0,2,0,0,0,15409.01,8,39,359
2025-01-07,温州市,12,0,7,5,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,2373,1,,
2025-01-07,芜湖市,6,0,6,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,2131,,,
2025-01-07,苏州市,19,0,16,3,0,0,0,15,0,15,1,0,1,0,0,0,0,0,0,6273,,,
2025-01-07,金华市,17,0,17,0,3,0,3,14,0,14,0,0,0,0,0,0,0,0,0,2911.33,,8,
2025-01-08,南京市,62,0,56,6,4,0,4,50,0,50,2,0,2,0,0,0,0,0,0,17048.02,7,38,
2025-01-08,南通市,32,0,30,2,3,0,3,27,0,27,0,0,0,0,0,0,0,0,0,9081,5,4,
2025-01-08,合肥市,19,0,19,0,1,0,1,18,0,18,0,0,0,0,0,0,0,0,0,3778.05,1,20,
2025-01-08,宁波市,89,2,87,0,13,0,13,73,1,72,0,0,0,3,1,2,0,0,0,26529,5,51,648
2025-01-08,常州市,55,0,52,3,8,0,8,38,0,38,6,0,6,0,0,0,0,0,0,15873.03,3,35,289
2025-01-08,徐州市,3,0,3,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,1376,,1,
2025-01-08,无锡市,33,0,33,0,5,0,5,28,0,28,0,0,0,0,0,0,0,0,0,9019,3,20,359
2025-01-08,武汉市,62,0,62,0,10,0,10,46,0,46,1,0,1,5,0,5,0,0,0,18474.01,13,36,289
2025-01-08,温州市,21,0,6,15,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,2184,5,,
2025-01-08,芜湖市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1144,,,
2025-01-08,苏州市,21,0,20,1,0,0,0,17,0,17,2,0,2,1,0,1,0,0,0,8856,,,
2025-01-08,金华市,18,0,16,2,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,4170.11,1,9,
2025-01-09,南京市,54,0,48,6,5,0,5,39,0,39,3,0,3,1,0,1,0,0,0,15238.01,6,34,289
2025-01-09,南通市,33,0,31,2,9,0,9,22,0,22,0,0,0,0,0,0,0,0,0,7901,2,12,
2025-01-09,合肥市,23,0,23,0,3,0,3,19,0,19,1,0,1,0,0,0,0,0,0,5062.04,7,15,
2025-01-09,宁波市,99,6,91,2,16,0,16,77,6,71,0,0,0,4,0,4,0,0,0,26470.07,8,65,
2025-01-09,常州市,50,0,49,1,9,0,9,37,0,37,3,0,3,0,0,0,0,0,0,14497.01,2,30,289
2025-01-09,徐州市,3,0,3,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,1037.01,,,271
2025-01-09,无锡市,25,1,24,0,4,1,3,21,0,21,0,0,0,0,0,0,0,0,0,6105.02,2,17,
2025-01-09,武汉市,61,0,61,0,12,0,12,46,0,46,0,0,0,3,0,3,0,0,0,16738.02,14,32,
2025-01-09,温州市,8,0,3,5,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1017,,,
2025-01-09,芜湖市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,738,,,
2025-01-09,苏州市,17,0,15,2,0,0,0,11,0,11,1,0,1,3,0,3,0,0,0,8118,,,
2025-01-09,金华市,15,0,15,0,3,0,3,11,0,11,0,0,0,1,0,1,0,0,0,3950.02,2,10,
2025-01-10,南京市,61,0,54,7,6,0,6,46,0,46,1,0,1,1,0,1,0,0,0,16249.02,5,35,
2025-01-10,南通市,21,0,21,0,3,0,3,18,0,18,0,0,0,0,0,0,0,0,0,6055,2,8,
2025-01-10,合肥市,24,0,24,0,0,0,0,23,0,23,0,0,0,1,0,1,0,0,0,5870.04,8,17,359
2025-01-10,宁波市,92,0,84,8,16,0,16,68,0,68,0,0,0,0,0,0,0,0,0,22470.02,7,53,299
2025-01-10,常州市,45,0,43,2,13,0,13,26,0,26,4,0,4,0,0,0,0,0,0,11921.01,4,22,
2025-01-10,徐州市,3,0,3,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1146,,6,
2025-01-10,无锡市,16,0,15,1,3,0,3,12,0,12,0,0,0,0,0,0,0,0,0,3800.01,2,6,
2025-01-10,武汉市,48,0,48,0,8,0,8,37,0,37,0,0,0,3,0,3,0,0,0,13710.01,7,20,
2025-01-10,温州市,11,0,6,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,2066,3,,
2025-01-10,芜湖市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1107,2,,
2025-01-10,苏州市,21,0,20,1,0,0,0,17,0,17,0,0,0,2,0,2,1,0,1,10701,,,
2025-01-10,金华市,17,0,16,1,6,0,6,10,0,10,0,0,0,0,0,0,0,0,0,2947.03,5,6,
2025-01-11,南京市,71,0,69,2,6,0,6,60,0,60,3,0,3,0,0,0,0,0,0,20796.03,10,24,
2025-01-11,南通市,23,0,23,0,3,0,3,20,0,20,0,0,0,0,0,0,0,0,0,6629.01,4,8,
2025-01-11,合肥市,23,0,23,0,1,0,1,22,0,22,0,0,0,0,0,0,0,0,0,5392.03,3,20,
2025-01-11,宁波市,78,3,68,7,20,0,20,50,3,47,0,0,0,1,0,1,0,0,0,17277.07,7,46,
2025-01-11,常州市,40,0,37,3,6,0,6,28,0,28,3,0,3,0,0,0,0,0,0,11353.01,4,32,
2025-01-11,徐州市,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,218,,3,
2025-01-11,无锡市,26,0,24,2,4,0,4,20,0,20,0,0,0,0,0,0,0,0,0,6479.01,6,16,
2025-01-11,武汉市,53,1,52,0,8,0,8,40,1,39,0,0,0,5,0,5,0,0,0,15806.02,10,39,
2025-01-11,温州市,19,0,2,17,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,738,1,,
2025-01-11,芜湖市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,738,1,,
2025-01-11,苏州市,23,1,20,2,0,0,0,18,0,18,1,0,1,1,1,0,1,0,1,10701,1,,
2025-01-11,金华市,12,0,11,1,3,0,3,7,0,7,0,0,0,1,0,1,0,0,0,3129.01,3,13,
2025-01-12,南京市,65,0,59,6,9,0,9,46,0,46,4,0,4,0,0,0,0,0,0,17489.02,12,42,
2025-01-12,南通市,28,0,28,0,6,0,6,21,0,21,1,0,1,0,0,0,0,0,0,7827,3,14,
2025-01-12,合肥市,20,0,20,0,3,0,3,17,0,17,0,0,0,0,0,0,0,0,0,4900,3,19,
2025-01-12,宁波市,102,8,90,4,20,2,18,78,6,72,0,0,0,0,0,0,0,0,0,24825.06,14,56,
2025-01-12,常州市,48,0,46,2,10,0,10,36,0,36,0,0,0,0,0,0,0,0,0,12352.01,5,22,
2025-01-12,徐州市,6,0,6,0,2,0,2,2,0,2,0,0,0,2,0,2,0,0,0,2312,,4,
2025-01-12,无锡市,30,0,30,0,6,0,6,23,0,23,1,0,1,0,0,0,0,0,0,7953.02,,21,
2025-01-12,武汉市,49,0,49,0,13,0,13,33,0,33,0,0,0,3,0,3,0,0,0,12200.05,3,28,
2025-01-12,温州市,30,0,1,29,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,339,1,,
2025-01-12,芜湖市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1107,,,
2025-01-12,苏州市,25,0,22,3,0,0,0,21,0,21,0,0,0,0,0,0,1,0,1,9963,,,
2025-01-12,金华市,13,0,13,0,4,0,4,9,0,9,0,0,0,0,0,0,0,0,0,3167,1,15,
2025-01-13,南京市,45,0,40,5,10,0,10,29,0,29,1,0,1,0,0,0,0,0,0,10696.03,5,32,289
2025-01-13,南通市,25,0,24,1,2,0,2,22,0,22,0,0,0,0,0,0,0,0,0,6709.01,6,16,
2025-01-13,合肥市,21,0,21,0,4,0,4,17,0,17,0,0,0,0,0,0,0,0,0,4466.03,2,11,
2025-01-13,宁波市,112,7,97,8,27,0,27,75,7,68,0,0,0,2,0,2,0,0,0,26338.08,10,63,259
2025-01-13,常州市,47,0,45,2,14,0,14,27,0,27,3,0,3,1,0,1,0,0,0,12640.02,2,34,
2025-01-13,徐州市,4,0,4,0,1,0,1,2,0,2,1,0,1,0,0,0,0,0,0,1058.01,1,,
2025-01-13,无锡市,30,0,29,1,3,0,3,25,0,25,1,0,1,0,0,0,0,0,0,8542,2,21,
2025-01-13,武汉市,49,0,49,0,18,0,18,30,0,30,0,0,0,1,0,1,0,0,0,11263.01,4,37,
2025-01-13,温州市,18,0,7,11,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,2493,2,,
2025-01-13,芜湖市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,249,,,
2025-01-13,苏州市,21,0,14,7,0,0,0,12,0,12,1,0,1,1,0,1,0,0,0,6273,1,,
2025-01-13,金华市,10,0,10,0,2,0,2,8,0,8,0,0,0,0,0,0,0,0,0,2342.02,3,10,
2025-01-14,南京市,82,0,59,23,6,0,6,47,0,47,4,0,4,2,0,2,0,0,0,18999.03,6,42,
2025-01-14,南通市,23,0,22,1,4,0,4,18,0,18,0,0,0,0,0,0,0,0,0,5972.02,4,12,
2025-01-14,合肥市,21,0,21,0,5,0,5,15,0,15,1,0,1,0,0,0,0,0,0,4132.04,3,13,
2025-01-14,宁波市,84,4,69,11,19,1,18,53,3,50,0,0,0,1,0,1,0,0,0,18094.04,10,62,279
2025-01-14,常州市,53,0,50,3,11,0,11,36,0,36,3,0,3,0,0,0,0,0,0,14017.01,3,32,
2025-01-14,徐州市,3,0,3,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,1356,,1,
2025-01-14,无锡市,25,0,25,0,4,0,4,21,0,21,0,0,0,0,0,0,0,0,0,6554.02,3,23,
